2019-06-02 21:52:33	56.08	74.1	0.0	400.0	0.046	0.86	0.28	0.07	0.25	0.46	0.18	0.22	4.89
2019-06-02 21:52:34	56.07	74.08	0.0	400.0	0.046	0.86	0.28	0.06	0.25	0.47	0.18	0.22	4.94
2019-06-02 21:52:36	56.07	74.1	0.0	400.0	0.046	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.9
2019-06-02 21:52:37	56.06	74.12	0.0	400.0	0.046	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.89
2019-06-02 21:52:38	56.07	74.08	0.0	400.0	0.046	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.89
2019-06-02 21:52:39	56.05	74.08	0.0	400.0	0.046	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.84
2019-06-02 21:52:40	56.05	74.08	0.0	400.0	0.046	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.89
2019-06-02 21:52:41	56.04	74.08	0.0	400.0	0.046	0.86	0.27	0.07	0.25	0.47	0.18	0.22	4.98
2019-06-02 21:52:42	56.04	74.12	0.0	400.0	0.046	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.89
2019-06-02 21:52:43	56.02	74.06	0.0	400.0	0.046	0.86	0.28	0.07	0.25	0.47	0.18	0.22	5.0
2019-06-02 21:52:44	56.05	74.12	0.0	400.0	0.045	0.87	0.28	0.07	0.25	0.47	0.18	0.22	4.89
2019-06-02 21:52:45	56.01	74.1	0.0	400.0	0.045	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.84
2019-06-02 21:52:47	56.01	74.1	0.0	400.0	0.045	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.92
2019-06-02 21:52:48	56.0	74.12	0.0	400.0	0.045	0.86	0.28	0.07	0.25	0.47	0.18	0.21	4.9
2019-06-02 21:52:50	55.99	74.14	0.0	400.0	0.045	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.93
2019-06-02 21:52:50	55.99	74.12	0.0	400.0	0.045	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.92
2019-06-02 21:52:51	55.99	74.1	0.0	408.0	0.045	0.86	0.28	0.06	0.25	0.47	0.18	0.22	4.84
2019-06-02 21:52:52	55.99	74.08	0.0	400.0	0.045	0.86	0.27	0.07	0.25	0.47	0.18	0.22	4.9
2019-06-02 21:52:53	55.99	74.1	4.0	411.0	0.045	0.85	0.28	0.06	0.24	0.46	0.18	0.22	4.89
2019-06-02 21:52:57	55.99	74.14	1.0	418.0	0.045	0.85	0.28	0.07	0.25	0.47	0.18	0.22	4.89
2019-06-02 21:52:57	55.96	74.12	3.0	405.0	0.045	0.86	0.28	0.07	0.25	0.47	0.19	0.22	4.89
2019-06-02 21:52:57	55.97	74.12	0.0	413.0	0.045	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.89
2019-06-02 21:52:58	55.97	74.12	5.0	417.0	0.045	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.88
2019-06-02 21:52:59	55.98	74.12	3.0	409.0	0.044	0.86	0.28	0.07	0.25	0.47	0.19	0.22	4.91
2019-06-02 21:53:01	55.98	74.08	4.0	411.0	0.044	0.86	0.28	0.07	0.25	0.46	0.18	0.22	4.91
2019-06-02 21:53:01	55.97	74.1	9.0	409.0	0.044	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.98
2019-06-02 21:53:02	55.97	74.1	0.0	413.0	0.044	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.92
2019-06-02 21:53:03	55.95	74.1	6.0	406.0	0.044	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.84
2019-06-02 21:53:04	55.96	74.1	0.0	401.0	0.045	0.86	0.28	0.07	0.25	0.46	0.18	0.22	4.88
2019-06-02 21:53:07	55.98	74.14	0.0	404.0	0.045	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.82
2019-06-02 21:53:07	55.95	74.1	2.0	410.0	0.045	0.86	0.27	0.07	0.25	0.47	0.18	0.21	4.89
2019-06-02 21:53:08	55.95	74.14	3.0	406.0	0.045	0.86	0.28	0.07	0.25	0.46	0.18	0.22	4.82
2019-06-02 21:53:09	55.97	74.12	0.0	400.0	0.046	0.87	0.28	0.07	0.25	0.47	0.18	0.22	4.9
2019-06-02 21:53:10	55.95	74.16	3.0	410.0	0.046	0.87	0.28	0.07	0.25	0.46	0.18	0.22	4.89
2019-06-02 21:53:13	55.95	74.1	2.0	414.0	0.046	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.9
2019-06-02 21:53:13	55.95	74.14	4.0	404.0	0.046	0.86	0.28	0.06	0.25	0.46	0.18	0.22	4.86
2019-06-02 21:53:13	55.95	74.14	2.0	406.0	0.047	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.84
2019-06-02 21:53:14	55.96	74.12	0.0	413.0	0.047	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.9
2019-06-02 21:53:15	55.95	74.14	8.0	415.0	0.047	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.89
2019-06-02 21:53:18	55.97	74.14	13.0	406.0	0.047	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.91
2019-06-02 21:53:18	55.95	74.14	9.0	410.0	0.046	0.84	0.28	0.07	0.25	0.47	0.18	0.22	4.88
2019-06-02 21:53:19	55.95	74.18	6.0	415.0	0.046	0.86	0.28	0.07	0.25	0.47	0.18	0.22	4.89
2019-06-02 21:53:20	55.95	74.14	9.0	421.0	0.045	0.85	0.28	0.07	0.25	0.47	0.18	0.22	4.86
2019-06-02 21:53:21	55.95	74.14	11.0	411.0	0.045	0.84	0.28	0.07	0.25	0.47	0.18	0.22	4.88
2019-06-02 21:53:24	55.94	74.16	9.0	401.0	0.044	0.85	0.27	0.06	0.25	0.47	0.18	0.21	4.89
2019-06-02 21:53:24	55.93	74.16	6.0	406.0	0.043	0.86	0.27	0.07	0.25	0.47	0.18	0.22	4.9
2019-06-02 21:53:24	55.94	74.2	10.0	400.0	0.043	0.85	0.28	0.07	0.25	0.47	0.18	0.22	5.0
2019-06-02 21:53:25	55.93	74.16	6.0	410.0	0.042	0.86	0.27	0.07	0.25	0.47	0.18	0.22	4.9
2019-06-02 21:53:26	55.91	74.16	10.0	411.0	0.042	0.85	0.27	0.07	0.25	0.47	0.18	0.22	5.0
2019-06-02 21:53:30	55.89	74.18	10.0	405.0	0.042	0.85	0.28	0.07	0.25	0.46	0.18	0.22	4.89
