2019-04-01 19:13:52	22.76	76.86	14.0	493.0
2019-04-01 19:13:54	22.76	76.82	0.0	400.0
2019-04-01 19:13:57	22.74	76.82	0.0	400.0
2019-04-01 19:14:00	22.73	76.86	0.0	400.0
2019-04-01 19:14:04	22.72	76.82	0.0	400.0
2019-04-01 19:14:07	22.7	76.8	0.0	400.0
2019-04-01 19:14:10	22.71	76.9	0.0	400.0
2019-04-01 19:14:13	22.72	76.92	8.0	400.0
2019-04-01 19:14:16	22.71	76.92	1.0	438.0
2019-04-01 19:14:19	22.74	76.92	13.0	401.0
2019-04-01 19:14:22	22.76	76.92	12.0	425.0
2019-04-01 19:14:25	22.75	76.9	17.0	488.0
2019-04-01 19:14:28	22.74	76.9	14.0	495.0
2019-04-01 19:14:32	22.73	76.9	21.0	486.0
2019-04-01 19:14:35	22.71	76.92	21.0	447.0
2019-04-01 19:14:38	22.7	76.96	14.0	400.0
2019-04-01 19:14:41	22.71	77.01	14.0	421.0
2019-04-01 19:14:44	22.7	77.0	20.0	455.0
2019-04-01 19:14:47	22.7	77.05	16.0	509.0
2019-04-01 19:14:50	22.65	77.09	16.0	504.0
2019-04-01 19:14:53	22.63	77.09	15.0	528.0
2019-04-01 19:14:56	22.59	77.07	28.0	523.0
2019-04-01 19:15:00	22.57	77.15	19.0	541.0
2019-04-01 19:15:03	22.54	77.17	31.0	545.0
2019-04-01 19:15:06	22.51	77.21	22.0	520.0
2019-04-01 19:15:09	22.51	77.19	31.0	502.0
2019-04-01 19:15:12	22.47	77.19	19.0	478.0
2019-04-01 19:15:15	22.47	77.27	20.0	497.0
2019-04-01 19:15:18	22.45	77.28	22.0	486.0
2019-04-01 19:15:21	22.42	77.32	16.0	461.0
2019-04-01 19:15:24	22.41	77.28	25.0	495.0
2019-04-01 19:15:28	22.4	77.34	10.0	400.0
2019-04-01 19:15:31	22.39	77.38	8.0	400.0
2019-04-01 19:15:34	22.39	77.36	1.0	404.0
2019-04-01 19:15:37	22.39	77.38	1.0	405.0
2019-04-01 19:15:40	22.38	77.34	14.0	447.0
2019-04-01 19:15:43	22.38	77.32	8.0	473.0
2019-04-01 19:15:46	22.37	77.3	14.0	497.0
2019-04-01 19:15:49	22.36	77.32	11.0	488.0
2019-04-01 19:15:53	22.35	77.32	8.0	464.0
2019-04-01 19:15:56	22.34	77.36	0.0	432.0
2019-04-01 19:15:59	22.29	77.4	0.0	409.0
2019-04-01 19:16:02	22.25	77.42	7.0	446.0
2019-04-01 19:16:05	22.22	77.44	3.0	451.0
2019-04-01 19:16:08	22.21	77.44	3.0	446.0
2019-04-01 19:16:11	22.19	77.42	16.0	434.0
2019-04-01 19:16:14	22.16	77.46	7.0	421.0
2019-04-01 19:16:17	22.16	77.5	3.0	400.0
2019-04-01 19:16:21	22.12	77.48	3.0	400.0
2019-04-01 19:16:24	22.1	77.5	0.0	400.0
2019-04-01 19:16:27	22.07	77.5	0.0	400.0
2019-04-01 19:16:30	22.03	77.54	0.0	400.0
2019-04-01 19:16:33	21.97	77.48	0.0	400.0
2019-04-01 19:16:36	21.96	77.57	0.0	400.0
2019-04-01 19:16:39	21.92	77.57	0.0	401.0
2019-04-01 19:16:42	21.9	77.56	1.0	400.0
2019-04-01 19:16:45	21.84	77.57	0.0	400.0
