2019-03-28 21:22:43	26.21	73.87	3.0	413.0
2019-03-28 21:22:43	26.21	73.95	4.0	415.0
2019-03-28 21:22:43	26.21	73.87	3.0	413.0
2019-03-28 21:22:45	26.2	73.96	0.0	400.0
2019-03-28 21:22:48	26.21	73.91	0.0	400.0
2019-03-28 21:22:51	26.21	73.95	0.0	400.0
2019-03-28 21:22:54	26.19	73.95	0.0	400.0
2019-03-28 21:22:57	26.2	73.98	0.0	400.0
2019-03-28 21:23:00	26.18	73.98	0.0	400.0
2019-03-28 21:23:04	26.18	74.0	0.0	400.0
2019-03-28 21:23:07	26.17	74.0	0.0	400.0
2019-03-28 21:23:10	26.17	74.02	4.0	402.0
2019-03-28 21:23:13	26.16	74.04	3.0	404.0
2019-03-28 21:23:16	26.15	74.08	0.0	400.0
2019-03-28 21:23:19	26.14	74.1	1.0	410.0
2019-03-28 21:23:22	26.13	74.08	0.0	400.0
2019-03-28 21:23:25	26.11	74.08	0.0	422.0
2019-03-28 21:23:28	26.09	74.04	13.0	406.0
2019-03-28 21:23:32	26.1	74.06	16.0	400.0
2019-03-28 21:23:35	26.11	74.08	9.0	402.0
2019-03-28 21:23:38	26.09	74.04	18.0	400.0
2019-03-28 21:23:41	26.09	74.04	6.0	402.0
2019-03-28 21:23:44	26.09	74.04	5.0	403.0
2019-03-28 21:23:47	26.08	74.08	8.0	400.0
2019-03-28 21:23:50	26.08	74.08	8.0	400.0
2019-03-28 21:23:53	26.06	74.06	6.0	408.0
2019-03-28 21:23:56	26.09	74.04	5.0	408.0
2019-03-28 21:24:00	26.09	74.06	11.0	413.0
2019-03-28 21:24:03	26.09	74.1	12.0	413.0
2019-03-28 21:24:06	26.07	74.16	13.0	416.0
2019-03-28 21:24:09	26.07	74.14	6.0	408.0
2019-03-28 21:24:12	26.05	74.12	13.0	404.0
2019-03-28 21:24:15	26.04	74.16	14.0	400.0
2019-03-28 21:24:18	26.06	74.14	4.0	400.0
2019-03-28 21:24:21	26.05	74.14	0.0	406.0
2019-03-28 21:24:24	26.05	74.14	8.0	408.0
2019-03-28 21:24:28	26.05	74.14	7.0	401.0
2019-03-28 21:24:31	26.05	74.18	6.0	400.0
2019-03-28 21:24:34	26.02	74.14	5.0	401.0
2019-03-28 21:24:37	26.01	74.12	2.0	400.0
2019-03-28 21:24:40	26.01	74.14	0.0	408.0
2019-03-28 21:24:43	26.02	74.1	16.0	407.0
2019-03-28 21:24:46	26.0	74.16	5.0	403.0
2019-03-28 21:24:49	26.02	74.18	0.0	400.0
2019-03-28 21:24:53	26.01	74.18	0.0	400.0
2019-03-28 21:24:56	26.0	74.2	12.0	419.0
2019-03-28 21:24:59	25.99	74.18	6.0	410.0
2019-03-28 21:25:02	25.98	74.14	13.0	408.0
2019-03-28 21:25:05	25.96	74.14	2.0	408.0
2019-03-28 21:25:08	25.97	74.14	15.0	407.0
2019-03-28 21:25:11	25.96	74.16	0.0	408.0
2019-03-28 21:25:14	25.95	74.12	7.0	417.0
2019-03-28 21:25:17	25.97	74.1	6.0	422.0
2019-03-28 21:25:21	25.96	74.12	2.0	410.0
2019-03-28 21:25:24	25.97	74.14	14.0	410.0
2019-03-28 21:25:27	25.97	74.16	9.0	422.0
2019-03-28 21:25:30	25.96	74.18	18.0	431.0
2019-03-28 21:25:33	25.95	74.22	10.0	424.0
2019-03-28 21:25:36	25.96	74.23	11.0	426.0
2019-03-28 21:25:39	25.94	74.23	11.0	439.0
2019-03-28 21:25:42	25.92	74.25	8.0	436.0
