15:04:23, Si7021 test!
15:31:49, Humidity:    23.79	Temperature: 71.45
15:31:59, Humidity:    23.85	Temperature: 71.40
15:32:10, Humidity:    23.97	Temperature: 71.40
15:32:20, Humidity:    24.07	Temperature: 71.34
15:32:30, Humidity:    24.17	Temperature: 71.34
15:32:40, Humidity:    24.25	Temperature: 71.30
15:32:50, Humidity:    24.27	Temperature: 71.26
15:33:00, Humidity:    24.26	Temperature: 71.26
15:33:10, Humidity:    24.22	Temperature: 71.22
15:33:20, Humidity:    24.14	Temperature: 71.20
15:33:30, Humidity:    24.16	Temperature: 71.20
15:33:40, Humidity:    24.14	Temperature: 71.11
15:33:50, Humidity:    24.17	Temperature: 71.09
15:34:00, Humidity:    24.16	Temperature: 71.11
15:34:10, Humidity:    24.13	Temperature: 71.03
15:34:20, Humidity:    24.10	Temperature: 71.05
15:34:30, Humidity:    24.14	Temperature: 71.03
15:34:40, Humidity:    24.22	Temperature: 71.03
15:34:50, Humidity:    24.29	Temperature: 71.01
15:35:00, Humidity:    24.36	Temperature: 70.93
15:35:10, Humidity:    24.41	Temperature: 70.95
15:35:20, Humidity:    24.45	Temperature: 70.93
15:35:30, Humidity:    24.47	Temperature: 70.93
15:35:40, Humidity:    24.50	Temperature: 70.89
15:35:50, Humidity:    24.51	Temperature: 70.91
15:36:00, Humidity:    24.60	Temperature: 70.91
15:36:10, Humidity:    24.70	Temperature: 70.89
15:36:21, Humidity:    24.83	Temperature: 70.91
15:36:31, Humidity:    24.90	Temperature: 70.88
15:36:41, Humidity:    24.98	Temperature: 70.89
15:36:51, Humidity:    25.13	Temperature: 70.86
15:37:01, Humidity:    25.31	Temperature: 70.91
15:37:11, Humidity:    25.41	Temperature: 70.89
15:37:21, Humidity:    25.50	Temperature: 70.89
15:37:31, Humidity:    25.54	Temperature: 70.89
15:37:41, Humidity:    25.62	Temperature: 70.89
15:37:51, Humidity:    25.69	Temperature: 70.89
15:38:01, Humidity:    25.69	Temperature: 70.89
15:38:11, Humidity:    25.76	Temperature: 70.93
15:38:21, Humidity:    25.80	Temperature: 70.86
15:38:31, Humidity:    25.86	Temperature: 70.91
15:38:41, Humidity:    25.83	Temperature: 70.89
15:38:51, Humidity:    25.79	Temperature: 70.89
15:39:01, Humidity:    25.83	Temperature: 70.88
15:39:11, Humidity:    25.87	Temperature: 70.86
15:39:21, Humidity:    25.97	Temperature: 70.88
15:39:31, Humidity:    25.98	Temperature: 70.84
15:39:41, Humidity:    26.05	Temperature: 70.82
15:39:51, Humidity:    26.09	Temperature: 70.86
15:40:01, Humidity:    26.10	Temperature: 70.84
15:40:11, Humidity:    26.10	Temperature: 70.82
15:40:21, Humidity:    26.12	Temperature: 70.80
15:40:32, Humidity:    26.11	Temperature: 70.82
15:40:42, Humidity:    26.20	Temperature: 70.82
15:40:52, Humidity:    26.36	Temperature: 70.82
15:41:02, Humidity:    26.31	Temperature: 70.78
15:41:12, Humidity:    26.30	Temperature: 70.80
15:41:22, Humidity:    26.34	Temperature: 70.78
15:41:32, Humidity:    26.32	Temperature: 70.78
15:41:42, Humidity:    26.31	Temperature: 70.72
15:41:52, Humidity:    26.33	Temperature: 70.76
15:42:02, Humidity:    26.37	Temperature: 70.70
15:42:12, Humidity:    26.35	Temperature: 70.72
15:42:22, Humidity:    26.37	Temperature: 70.70
15:42:32, Humidity:    26.34	Temperature: 70.72
15:42:42, Humidity:    26.38	Temperature: 70.72
15:42:52, Humidity:    26.35	Temperature: 70.70
15:43:02, Humidity:    26.41	Temperature: 70.70
15:43:12, Humidity:    26.47	Temperature: 70.70
15:43:22, Humidity:    26.52	Temperature: 70.74
15:43:32, Humidity:    26.54	Temperature: 70.68
15:43:42, Humidity:    26.54	Temperature: 70.68
15:43:52, Humidity:    26.52	Temperature: 70.70
15:44:02, Humidity:    26.56	Temperature: 70.70
15:44:12, Humidity:    26.58	Temperature: 70.72
15:44:22, Humidity:    26.55	Temperature: 70.70
15:44:33, Humidity:    26.51	Temperature: 70.70
15:44:43, Humidity:    26.46	Temperature: 70.66
15:44:53, Humidity:    26.43	Temperature: 70.66
15:45:03, Humidity:    26.38	Temperature: 70.68
15:45:13, Humidity:    26.39	Temperature: 70.62
15:45:23, Humidity:    26.44	Temperature: 70.66
15:45:33, Humidity:    26.48	Temperature: 70.66
15:45:43, Humidity:    26.51	Temperature: 70.66
15:45:53, Humidity:    26.47	Temperature: 70.66
15:46:03, Humidity:    26.48	Temperature: 70.68
15:46:13, Humidity:    26.49	Temperature: 70.66
15:46:23, Humidity:    26.51	Temperature: 70.68
15:46:33, Humidity:    26.52	Temperature: 70.62
15:46:43, Humidity:    26.54	Temperature: 70.64
15:46:53, Humidity:    26.51	Temperature: 70.64
15:47:03, Humidity:    26.53	Temperature: 70.64
15:47:13, Humidity:    26.59	Temperature: 70.68
15:47:23, Humidity:    26.68	Temperature: 70.70
15:47:33, Humidity:    26.66	Temperature: 70.70
15:47:43, Humidity:    26.60	Temperature: 70.70
15:47:53, Humidity:    26.54	Temperature: 70.64
15:48:03, Humidity:    26.47	Temperature: 70.66
15:48:13, Humidity:    26.49	Temperature: 70.68
15:48:23, Humidity:    26.54	Temperature: 70.68
15:48:33, Humidity:    26.54	Temperature: 70.66
15:48:44, Humidity:    26.51	Temperature: 70.66
15:48:54, Humidity:    26.51	Temperature: 70.66
15:49:04, Humidity:    26.60	Temperature: 70.61
15:49:14, Humidity:    26.69	Temperature: 70.61
15:49:24, Humidity:    26.83	Temperature: 70.59
15:49:34, Humidity:    27.05	Temperature: 70.62
15:49:44, Humidity:    27.18	Temperature: 70.59
15:49:54, Humidity:    27.25	Temperature: 70.55
15:50:04, Humidity:    27.25	Temperature: 70.59
15:50:14, Humidity:    27.40	Temperature: 70.55
15:50:24, Humidity:    27.41	Temperature: 70.53
15:50:34, Humidity:    27.54	Temperature: 70.55
15:50:44, Humidity:    27.74	Temperature: 70.51
15:50:54, Humidity:    27.93	Temperature: 70.55
15:51:04, Humidity:    28.04	Temperature: 70.51
15:51:14, Humidity:    28.09	Temperature: 70.51
15:51:24, Humidity:    27.94	Temperature: 70.47
15:51:34, Humidity:    27.84	Temperature: 70.47
15:51:44, Humidity:    27.91	Temperature: 70.47
15:51:54, Humidity:    27.94	Temperature: 70.45
15:52:04, Humidity:    27.93	Temperature: 70.45
15:52:14, Humidity:    27.92	Temperature: 70.45
15:52:24, Humidity:    27.97	Temperature: 70.43
15:52:34, Humidity:    27.90	Temperature: 70.45
15:52:44, Humidity:    27.99	Temperature: 70.45
15:52:55, Humidity:    28.24	Temperature: 70.43
15:53:05, Humidity:    28.40	Temperature: 70.45
