18:17:56, Dallas Temperature IC Control Library Demo
18:17:56, Locating devices...Found 1 devices.
18:17:56, Parasite power is: OFF
18:17:56, Device 0 Address: 3B09A13D07984C35
18:17:56, Device 0 Resolution: 12
18:17:57, 71.60
18:18:07, 71.60
18:18:18, 71.15
18:18:29, 71.15
18:18:40, 70.70
18:18:51, 71.15
18:19:01, 70.70
18:19:12, 70.70
18:19:23, 70.70
18:19:34, 70.70
18:19:44, 70.70
18:19:55, 70.70
18:20:06, 70.70
18:20:17, 70.25
18:20:28, 70.25
18:20:38, 70.25
18:20:49, 70.25
18:21:00, 70.25
18:21:11, 70.25
18:21:21, 70.25
18:21:32, 70.25
18:21:43, 70.70
18:21:54, 71.60
18:22:04, 71.60
18:22:15, 72.05
18:22:26, 71.60
18:22:37, 71.60
18:22:48, 71.15
18:22:58, 71.15
18:23:09, 71.15
18:23:20, 70.70
18:23:31, 70.70
18:23:41, 70.70
18:23:52, 70.70
18:24:03, 71.15
18:24:14, 71.15
18:24:25, 71.15
18:24:35, 71.60
18:24:46, 71.60
18:24:57, 72.05
18:25:08, 71.60
18:25:18, 71.15
18:25:29, 71.60
18:25:40, 71.60
18:25:51, 71.60
18:26:01, 71.15
18:26:12, 71.15
18:26:23, 71.15
18:26:34, 71.60
18:26:45, 71.15
18:26:55, 71.60
18:27:06, 72.05
18:27:17, 71.60
18:27:28, 71.60
18:27:38, 72.05
18:27:49, 72.05
18:28:00, 72.50
18:28:11, 71.15
18:28:22, 71.60
18:28:32, 72.50
18:28:43, 72.50
18:28:54, 72.50
18:29:05, 72.95
18:29:15, 72.50
18:29:26, 72.95
18:29:37, 72.50
18:29:48, 72.95
18:29:58, 72.50
18:30:09, 72.50
18:30:20, 72.50
18:30:31, 72.50
18:30:42, 72.50
18:30:52, 72.50
18:31:03, 72.05
18:31:14, 72.50
18:31:25, 72.05
18:31:35, 72.05
18:31:46, 72.50
18:31:57, 72.05
18:32:08, 72.05
18:32:19, 72.05
18:32:29, 72.05
18:32:40, 72.05
18:32:51, 72.05
18:33:02, 72.05
18:33:12, 72.05
18:33:23, 72.05
18:33:34, 72.05
18:33:45, 72.05
18:33:56, 72.05
18:34:06, 71.60
18:34:17, 72.05
18:34:28, 72.05
18:34:39, 72.05
18:34:49, 71.60
18:35:00, 72.05
18:35:11, 72.05
18:35:22, 71.60
18:35:32, 72.05
18:35:43, 72.05
18:35:54, 72.05
18:36:05, 72.05
18:36:16, 72.05
18:36:26, 72.05
18:36:37, 72.05
18:36:48, 71.60
18:36:59, 71.60
18:37:09, 72.05
18:37:20, 72.05
18:37:31, 72.05
18:37:42, 72.05
18:37:53, 72.05
18:38:03, 71.60
18:38:14, 71.60
18:38:25, 72.05
18:38:36, 71.60
18:38:46, 71.60
18:38:57, 72.05
18:39:08, 71.60
18:39:19, 71.60
18:39:29, 71.15
18:39:40, 71.60
18:39:51, 71.60
18:40:02, 72.05
18:40:13, 72.05
18:40:23, 71.60
18:40:34, 71.60
18:40:45, 71.60
18:40:56, 72.05
18:41:06, 72.05
18:41:17, 72.05
18:41:28, 72.05
18:41:39, 72.05
18:41:50, 72.05
18:42:00, 71.60
18:42:11, 72.05
18:42:22, 71.60
18:42:33, 71.60
18:42:43, 72.05
18:42:54, 72.05
18:43:05, 72.05
18:43:16, 72.05
18:43:26, 72.50
18:43:37, 72.05
18:43:48, 72.05
18:43:59, 72.05
18:44:10, 72.50
18:44:20, 72.05
18:44:31, 72.05
18:44:42, 72.05
18:44:53, 72.05
18:45:03, 72.05
18:45:14, 72.05
18:45:25, 72.05
18:45:36, 72.05
18:45:47, 72.05
18:45:57, 72.05
18:46:08, 72.50
18:46:19, 72.50
18:46:30, 72.50
18:46:40, 72.50
18:46:51, 72.50
18:47:02, 72.05
18:47:13, 72.05
18:47:23, 72.05
18:47:34, 72.05
18:47:45, 72.05
18:47:56, 72.05
18:48:07, 71.60
18:48:17, 72.05
18:48:28, 72.05
18:48:39, 72.05
18:48:50, 72.05
18:49:00, 71.60
18:49:11, 72.05
18:49:22, 72.05
18:49:33, 72.05
18:49:44, 72.05
18:49:54, 72.05
18:50:05, 71.60
18:50:16, 71.60
18:50:27, 71.60
18:50:37, 72.05
18:50:48, 72.05
18:50:59, 72.05
18:51:10, 72.05
18:51:20, 71.60
18:51:31, 71.60
18:51:42, 72.05
18:51:53, 71.60
18:52:04, 72.05
18:52:14, 72.05
18:52:25, 72.05
18:52:36, 72.05
18:52:47, 71.60
18:52:57, 72.05
18:53:08, 72.05
18:53:19, 71.60
18:53:30, 72.05
18:53:41, 72.05
18:53:51, 72.05
18:54:02, 71.60
18:54:13, 72.05
18:54:24, 71.60
18:54:34, 72.05
18:54:45, 71.60
18:54:56, 71.60
18:55:07, 71.60
18:55:17, 71.60
18:55:28, 71.60
18:55:39, 72.05
18:55:50, 72.05
18:56:01, 72.05
18:56:11, 72.05
18:56:22, 72.05
18:56:33, 72.05
18:56:44, 72.05
18:56:54, 72.95
18:57:05, 72.95
18:57:16, 72.50
18:57:27, 72.05
18:57:38, 72.95
18:57:48, 72.95
18:57:59, 72.95
18:58:10, 72.95
18:58:21, 72.95
18:58:31, 72.50
18:58:42, 72.50
18:58:53, 72.50
18:59:04, 72.05
18:59:14, 72.05
18:59:25, 72.05
18:59:36, 71.60
18:59:47, 71.60
18:59:58, 72.05
19:00:08, 72.05
19:00:19, 72.05
19:00:30, 72.05
19:00:41, 72.05
19:00:51, 71.60
19:01:02, 72.05
19:01:13, 71.60
19:01:24, 72.05
19:01:35, 72.05
19:01:45, 71.60
19:01:56, 71.60
19:02:07, 71.60
19:02:18, 72.05
19:02:28, 72.05
19:02:39, 71.60
19:02:50, 71.15
19:03:01, 72.05
19:03:11, 71.60
19:03:22, 71.60
19:03:33, 71.60
19:03:44, 71.60
19:03:55, 71.60
19:04:05, 71.60
19:04:16, 72.05
19:04:27, 71.60
19:04:38, 71.60
19:04:48, 71.60
19:04:59, 71.60
19:05:10, 71.15
19:05:21, 71.60
19:05:32, 71.60
19:05:42, 71.60
19:05:53, 71.60
19:06:04, 71.60
19:06:15, 71.60
19:06:25, 71.60
19:06:36, 71.60
19:06:47, 71.60
19:06:58, 71.60
19:07:09, 71.60
19:07:19, 71.60
19:07:30, 72.05
19:07:41, 71.60
19:07:52, 71.15
19:08:02, 71.60
19:08:13, 71.60
19:08:24, 71.60
19:08:35, 71.60
19:08:45, 71.60
19:08:56, 71.60
19:09:07, 72.05
19:09:18, 72.05
19:09:29, 72.05
19:09:39, 72.05
19:09:50, 72.05
19:10:01, 72.05
19:10:12, 71.60
19:10:22, 71.60
19:10:33, 71.60
19:10:44, 72.05
19:10:55, 71.60
19:11:06, 72.05
19:11:16, 72.05
19:11:27, 72.05
19:11:38, 72.05
19:11:49, 71.60
19:11:59, 71.60
19:12:10, 71.60
19:12:21, 71.60
19:12:32, 71.60
19:12:42, 71.60
19:12:53, 72.05
19:13:04, 71.60
19:13:15, 72.05
19:13:26, 71.60
19:13:36, 71.15
19:13:47, 71.60
19:13:58, 71.60
19:14:09, 71.60
19:14:19, 71.60
19:14:30, 72.05
19:14:41, 71.60
19:14:52, 71.60
19:15:03, 71.60
19:15:13, 71.60
19:15:24, 71.60
19:15:35, 71.60
19:15:46, 71.60
19:15:56, 71.60
19:16:07, 71.60
19:16:18, 71.60
19:16:29, 71.60
19:16:39, 71.60
19:16:50, 71.15
19:17:01, 71.15
19:17:12, 70.70
19:17:23, 70.70
19:17:33, 70.70
19:17:44, 71.15
19:17:55, 70.70
19:18:06, 71.15
19:18:16, 71.15
19:18:27, 71.15
19:18:38, 71.15
19:18:49, 71.15
19:19:00, 71.15
19:19:10, 71.60
19:19:21, 71.60
19:19:32, 71.60
19:19:43, 71.15
19:19:53, 71.15
19:20:04, 71.60
19:20:15, 71.60
19:20:26, 71.60
19:20:36, 71.60
19:20:47, 71.60
19:20:58, 71.60
19:21:09, 71.60
19:21:20, 71.60
19:21:30, 71.60
19:21:41, 71.60
19:21:52, 71.60
19:22:03, 71.60
19:22:13, 71.60
19:22:24, 71.60
19:22:35, 71.60
19:22:46, 71.60
19:22:57, 71.60
19:23:07, 71.60
19:23:18, 71.60
19:23:29, 71.60
19:23:40, 71.60
19:23:50, 72.05
19:24:01, 71.60
19:24:12, 71.60
19:24:23, 71.60
19:24:33, 72.05
19:24:44, 72.05
19:24:55, 71.60
19:25:06, 72.05
19:25:17, 72.05
19:25:27, 72.05
19:25:38, 71.60
19:25:49, 71.60
19:26:00, 71.60
19:26:10, 71.60
19:26:21, 71.60
19:26:32, 72.05
19:26:43, 72.05
19:26:54, 71.60
19:27:04, 72.05
19:27:15, 71.60
19:27:26, 71.60
19:27:37, 71.60
19:27:47, 71.60
19:27:58, 71.60
19:28:09, 71.60
19:28:20, 71.60
19:28:30, 71.15
19:28:41, 71.60
19:28:52, 71.60
19:29:03, 71.15
19:29:14, 71.60
19:29:24, 71.60
19:29:35, 71.15
19:29:46, 71.15
19:29:57, 71.60
19:30:07, 71.60
19:30:18, 71.15
19:30:29, 71.15
19:30:40, 71.15
19:30:51, 71.15
19:31:01, 71.15
19:31:12, 71.15
19:31:23, 71.15
19:31:34, 71.60
19:31:44, 71.60
19:31:55, 71.15
19:32:06, 71.60
19:32:17, 71.60
19:32:27, 71.60
19:32:38, 71.60
19:32:49, 71.60
19:33:00, 72.05
19:33:11, 71.60
19:33:21, 72.05
19:33:32, 72.05
19:33:43, 72.05
19:33:54, 72.05
19:34:04, 72.05
19:34:15, 72.05
19:34:26, 71.60
19:34:37, 71.60
19:34:48, 72.05
19:34:58, 71.60
19:35:09, 72.05
19:35:20, 72.05
19:35:31, 72.05
19:35:41, 72.05
19:35:52, 71.60
19:36:03, 72.05
19:36:14, 71.60
19:36:24, 72.05
19:36:35, 71.60
19:36:46, 71.60
19:36:57, 71.60
19:37:08, 71.60
19:37:18, 71.60
19:37:29, 71.60
19:37:40, 71.15
19:37:51, 71.60
19:38:01, 71.60
19:38:12, 71.60
19:38:23, 71.60
19:38:34, 71.60
19:38:45, 71.60
19:38:55, 71.60
19:39:06, 71.60
19:39:17, 71.60
19:39:28, 71.60
19:39:38, 71.60
19:39:49, 71.60
19:40:00, 71.60
19:40:11, 71.60
19:40:21, 71.60
19:40:32, 71.60
19:40:43, 71.60
19:40:54, 71.60
19:41:05, 71.60
19:41:15, 71.60
19:41:26, 71.60
19:41:37, 71.60
19:41:48, 71.60
19:41:58, 71.15
19:42:09, 71.60
19:42:20, 71.60
19:42:31, 71.60
19:42:42, 71.60
19:42:52, 71.60
19:43:03, 71.15
19:43:14, 71.15
19:43:25, 71.15
19:43:35, 71.60
19:43:46, 71.15
19:43:57, 70.70
19:44:08, 71.15
19:44:18, 71.15
19:44:29, 71.15
19:44:40, 71.15
19:44:51, 71.60
19:45:02, 71.15
19:45:12, 70.70
19:45:23, 71.15
19:45:34, 70.70
19:45:45, 70.25
19:45:55, 70.70
19:46:06, 70.70
19:46:17, 70.70
19:46:28, 70.70
19:46:39, 70.70
19:46:49, 71.15
19:47:00, 70.70
19:47:11, 70.70
19:47:22, 70.70
19:47:32, 70.70
19:47:43, 71.15
19:47:54, 70.70
19:48:05, 70.70
19:48:16, 70.70
19:48:26, 70.70
19:48:37, 70.70
19:48:48, 70.70
19:48:59, 70.70
19:49:09, 70.70
19:49:20, 70.70
19:49:31, 70.25
19:49:42, 70.25
19:49:52, 70.25
19:50:03, 70.70
19:50:14, 70.70
19:50:25, 70.25
19:50:36, 70.70
19:50:46, 70.25
19:50:57, 70.70
19:51:08, 70.70
19:51:19, 70.70
19:51:29, 70.25
19:51:40, 70.25
19:51:51, 69.80
19:52:02, 70.25
19:52:13, 70.25
19:52:23, 70.25
19:52:34, 70.25
19:52:45, 70.25
19:52:56, 69.80
19:53:06, 70.25
19:53:17, 70.25
19:53:28, 69.80
19:53:39, 70.25
19:53:49, 70.25
19:54:00, 69.80
19:54:11, 69.80
19:54:22, 70.25
19:54:33, 70.25
19:54:43, 70.25
19:54:54, 70.25
19:55:05, 69.80
19:55:16, 70.25
19:55:26, 69.80
19:55:37, 69.80
19:55:48, 69.80
19:55:59, 69.80
19:56:10, 69.80
19:56:20, 69.80
19:56:31, 70.25
19:56:42, 69.80
19:56:53, 69.80
19:57:03, 70.25
19:57:14, 69.80
19:57:25, 69.80
19:57:36, 69.80
19:57:46, 69.80
19:57:57, 69.35
19:58:08, 69.35
19:58:19, 69.35
19:58:30, 69.80
19:58:40, 69.80
19:58:51, 69.80
19:59:02, 69.80
19:59:13, 69.80
19:59:23, 69.80
19:59:34, 69.80
19:59:45, 69.35
19:59:56, 69.35
20:00:07, 69.80
20:00:17, 69.35
20:00:28, 69.35
20:00:39, 69.35
20:00:50, 69.80
20:01:00, 69.35
20:01:11, 69.35
20:01:22, 69.35
20:01:33, 69.35
20:01:43, 69.35
20:01:54, 69.35
20:02:05, 69.35
20:02:16, 69.80
20:02:27, 69.35
20:02:37, 69.80
20:02:48, 69.80
20:02:59, 69.35
20:03:10, 69.35
20:03:20, 69.80
20:03:31, 69.35
20:03:42, 69.35
20:03:53, 69.35
20:04:04, 69.35
20:04:14, 69.80
20:04:25, 69.80
20:04:36, 69.80
20:04:47, 69.35
20:04:57, 69.35
20:05:08, 69.35
20:05:19, 69.80
20:05:30, 69.80
20:05:40, 70.25
20:05:51, 70.25
20:06:02, 70.25
20:06:13, 70.25
20:06:24, 69.80
20:06:34, 70.25
20:06:45, 70.25
20:06:56, 70.25
20:07:07, 70.25
20:07:17, 70.25
20:07:28, 70.25
20:07:39, 70.25
20:07:50, 70.25
20:08:01, 70.25
20:08:11, 70.25
20:08:22, 70.25
20:08:33, 70.70
20:08:44, 70.25
20:08:54, 70.70
20:09:05, 70.25
20:09:16, 70.25
20:09:27, 70.70
20:09:37, 70.25
20:09:48, 70.70
20:09:59, 70.70
20:10:10, 70.70
20:10:21, 70.70
20:10:31, 70.25
20:10:42, 70.70
20:10:53, 70.70
20:11:04, 70.70
20:11:14, 70.70
20:11:25, 70.25
20:11:36, 70.25
20:11:47, 70.70
20:11:58, 70.25
20:12:08, 70.25
20:12:19, 70.25
20:12:30, 70.25
20:12:41, 70.25
20:12:51, 70.25
20:13:02, 70.25
20:13:13, 70.25
20:13:24, 70.70
20:13:34, 70.70
20:13:45, 70.25
20:13:56, 70.25
20:14:07, 70.25
20:14:18, 70.70
20:14:28, 70.25
20:14:39, 70.25
20:14:50, 70.25
20:15:01, 70.25
20:15:11, 70.25
20:15:22, 70.25
20:15:33, 70.25
20:15:44, 70.25
20:15:55, 70.25
20:16:05, 70.25
20:16:16, 70.25
20:16:27, 70.25
20:16:38, 69.80
20:16:48, 70.25
20:16:59, 70.25
20:17:10, 69.80
20:17:21, 70.25
20:17:31, 70.25
20:17:42, 70.25
20:17:53, 69.80
20:18:04, 69.80
20:18:15, 69.80
20:18:25, 70.25
20:18:36, 70.25
20:18:47, 70.25
20:18:58, 70.25
20:19:08, 69.80
20:19:19, 69.80
20:19:30, 70.25
20:19:41, 69.80
20:19:52, 69.80
20:20:02, 69.80
20:20:13, 69.80
20:20:24, 69.80
20:20:35, 69.80
20:20:45, 69.80
20:20:56, 69.80
20:21:07, 69.80
20:21:18, 69.80
20:21:28, 69.80
20:21:39, 69.80
20:21:50, 69.35
20:22:01, 69.35
20:22:12, 69.80
20:22:22, 69.80
20:22:33, 69.35
20:22:44, 69.80
20:22:55, 69.80
20:23:05, 69.80
20:23:16, 69.80
20:23:27, 69.80
20:23:38, 69.80
20:23:49, 69.80
20:23:59, 69.80
20:24:10, 69.80
20:24:21, 69.80
20:24:32, 70.25
20:24:42, 70.25
20:24:53, 69.80
20:25:04, 69.80
20:25:15, 70.25
20:25:25, 69.80
20:25:36, 69.80
20:25:47, 70.25
20:25:58, 69.80
20:26:09, 70.25
20:26:19, 70.25
20:26:30, 70.70
20:26:41, 70.25
20:26:52, 70.25
20:27:02, 70.25
20:27:13, 70.25
20:27:24, 70.25
20:27:35, 70.25
20:27:46, 70.25
20:27:56, 70.25
20:28:07, 70.25
20:28:18, 70.70
20:28:29, 70.25
20:28:39, 70.25
20:28:50, 70.25
20:29:01, 70.70
20:29:12, 70.70
20:29:22, 70.25
20:29:33, 70.70
20:29:44, 70.70
20:29:55, 70.70
20:30:06, 70.70
20:30:16, 70.25
20:30:27, 70.25
20:30:38, 70.25
20:30:49, 70.25
20:30:59, 70.25
20:31:10, 70.25
20:31:21, 70.25
20:31:32, 70.25
20:31:43, 70.25
20:31:53, 70.70
20:32:04, 70.25
20:32:15, 70.25
20:32:26, 70.70
20:32:36, 70.25
20:32:47, 70.25
20:32:58, 70.25
20:33:09, 70.25
20:33:19, 70.25
20:33:30, 69.80
20:33:41, 69.80
20:33:52, 70.25
20:34:03, 70.25
20:34:13, 70.25
20:34:24, 69.80
20:34:35, 69.80
20:34:46, 69.80
20:34:56, 69.80
20:35:07, 69.80
