Tue:22:16:06, eCOtwo: 552.00 ppm	HCHO: 0.014 ppm
Tue:22:16:06, 31.00 ppb	eCOtwo: 555.00 ppm	HCHO: 0.013 ppm
Tue:22:18:39, 	Humidity: 40.47	Temp: 77.34	TVOC: 25.00 ppb	eCOtwo: 427.00 ppm	HCHO: 0.010 ppm
Tue:22:18:40, 	Humidity: 40.45	Temp: 77.34	TVOC: 20.00 ppb	eCOtwo: 431.00 ppm	HCHO: 0.010 ppm
Tue:22:18:42, 	Humidity: 40.44	Temp: 77.32	TVOC: 29.00 ppb	eCOtwo: 438.00 ppm	HCHO: 0.010 ppm
Tue:22:18:43, 	Humidity: 40.47	Temp: 77.32	TVOC: 29.00 ppb	eCOtwo: 434.00 ppm	HCHO: 0.010 ppm
Tue:22:18:44, 	Humidity: 40.46	Temp: 77.32	TVOC: 25.00 ppb	eCOtwo: 429.00 ppm	HCHO: 0.011 ppm
Tue:22:18:45, 	Humidity: 40.47	Temp: 77.27	TVOC: 25.00 ppb	eCOtwo: 430.00 ppm	HCHO: 0.011 ppm
Tue:22:18:46, 	Humidity: 40.47	Temp: 77.30	TVOC: 25.00 ppb	eCOtwo: 428.00 ppm	HCHO: 0.011 ppm
Tue:22:18:47, 	Humidity: 40.49	Temp: 77.28	TVOC: 23.00 ppb	eCOtwo: 427.00 ppm	HCHO: 0.011 ppm
Tue:22:18:48, 	Humidity: 40.50	Temp: 77.27	TVOC: 25.00 ppb	eCOtwo: 424.00 ppm	HCHO: 0.012 ppm
Tue:22:18:49, 	Humidity: 40.52	Temp: 77.34	TVOC: 26.00 ppb	eCOtwo: 426.00 ppm	HCHO: 0.012 ppm
Tue:22:18:50, 	Humidity: 40.51	Temp: 77.32	TVOC: 26.00 ppb	eCOtwo: 413.00 ppm	HCHO: 0.012 ppm
Tue:22:18:52, 	Humidity: 40.52	Temp: 77.30	TVOC: 30.00 ppb	eCOtwo: 429.00 ppm	HCHO: 0.013 ppm
Tue:22:18:53, 	Humidity: 40.53	Temp: 77.34	TVOC: 24.00 ppb	eCOtwo: 436.00 ppm	HCHO: 0.014 ppm
Tue:22:18:54, 	Humidity: 40.54	Temp: 77.30	TVOC: 23.00 ppb	eCOtwo: 439.00 ppm	HCHO: 0.014 ppm
Tue:22:18:55, 	Humidity: 40.58	Temp: 77.40	TVOC: 25.00 ppb	eCOtwo: 439.00 ppm	HCHO: 0.014 ppm
Tue:22:18:56, 	Humidity: 40.59	Temp: 77.38	TVOC: 41.00 ppb	eCOtwo: 451.00 ppm	HCHO: 0.014 ppm
Tue:22:18:57, 	Humidity: 40.62	Temp: 77.32	TVOC: 29.00 ppb	eCOtwo: 438.00 ppm	HCHO: 0.014 ppm
