Sun:23:10:03, 	Humidity: 37.45	Temp: 69.68	TVOC: 11.00 ppb	eCOtwo: 461.00 ppm	HCHO: 0.020 ppm
Sun:23:10:04, 	Humidity: 37.45	Temp: 69.68	TVOC: 8.00 ppb	eCOtwo: 456.00 ppm	HCHO: 0.020 ppm
Sun:23:10:05, 	Humidity: 37.48	Temp: 69.66	TVOC: 0.00 ppb	eCOtwo: 454.00 ppm	HCHO: 0.020 ppm
Sun:23:10:07, 	Humidity: 37.47	Temp: 69.66	TVOC: 10.00 ppb	eCOtwo: 463.00 ppm	HCHO: 0.020 ppm
Sun:23:10:08, 	Humidity: 37.47	Temp: 69.66	TVOC: 15.00 ppb	eCOtwo: 468.00 ppm	HCHO: 0.020 ppm
Sun:23:10:09, 	Humidity: 37.48	Temp: 69.66	TVOC: 7.00 ppb	eCOtwo: 461.00 ppm	HCHO: 0.020 ppm
Sun:23:10:10, 	Humidity: 37.48	Temp: 69.68	TVOC: 8.00 ppb	eCOtwo: 460.00 ppm	HCHO: 0.020 ppm
Sun:23:10:11, 	Humidity: 37.49	Temp: 69.66	TVOC: 11.00 ppb	eCOtwo: 457.00 ppm	HCHO: 0.020 ppm
Sun:23:10:12, 	Humidity: 37.47	Temp: 69.66	TVOC: 3.00 ppb	eCOtwo: 467.00 ppm	HCHO: 0.020 ppm
Sun:23:10:13, 	Humidity: 37.45	Temp: 69.66	TVOC: 4.00 ppb	eCOtwo: 477.00 ppm	HCHO: 0.020 ppm
Sun:23:10:14, 	Humidity: 37.47	Temp: 69.66	TVOC: 5.00 ppb	eCOtwo: 482.00 ppm	HCHO: 0.020 ppm
Sun:23:10:15, 	Humidity: 37.47	Temp: 69.70	TVOC: 0.00 ppb	eCOtwo: 478.00 ppm	HCHO: 0.020 ppm
Sun:23:10:16, 	Humidity: 37.45	Temp: 69.70	TVOC: 0.00 ppb	eCOtwo: 470.00 ppm	HCHO: 0.020 ppm
Sun:23:10:18, 	Humidity: 37.45	Temp: 69.68	TVOC: 0.00 ppb	eCOtwo: 483.00 ppm	HCHO: 0.020 ppm
Sun:23:10:19, 	Humidity: 37.48	Temp: 69.68	TVOC: 5.00 ppb	eCOtwo: 477.00 ppm	HCHO: 0.020 ppm
Sun:23:10:20, 	Humidity: 37.48	Temp: 69.66	TVOC: 5.00 ppb	eCOtwo: 489.00 ppm	HCHO: 0.020 ppm
Sun:23:10:21, 	Humidity: 37.48	Temp: 69.66	TVOC: 8.00 ppb	eCOtwo: 481.00 ppm	HCHO: 0.020 ppm
Sun:23:10:22, 	Humidity: 37.46	Temp: 69.66	TVOC: 2.00 ppb	eCOtwo: 486.00 ppm	HCHO: 0.020 ppm
Sun:23:10:23, 	Humidity: 37.47	Temp: 69.64	TVOC: 10.00 ppb	eCOtwo: 483.00 ppm	HCHO: 0.020 ppm
Sun:23:10:24, 	Humidity: 37.48	Temp: 69.68	TVOC: 7.00 ppb	eCOtwo: 479.00 ppm	HCHO: 0.020 ppm
Sun:23:10:25, 	Humidity: 37.46	Temp: 69.66	TVOC: 9.00 ppb	eCOtwo: 483.00 ppm	HCHO: 0.020 ppm
Sun:23:10:26, 	Humidity: 37.47	Temp: 69.64	TVOC: 6.00 ppb	eCOtwo: 485.00 ppm	HCHO: 0.020 ppm
Sun:23:10:27, 	Humidity: 37.47	Temp: 69.62	TVOC: 7.00 ppb	eCOtwo: 486.00 ppm	HCHO: 0.020 ppm
Sun:23:10:29, 	Humidity: 37.48	Temp: 69.68	TVOC: 6.00 ppb	eCOtwo: 472.00 ppm	HCHO: 0.020 ppm
Sun:23:10:30, 	Humidity: 37.48	Temp: 69.66	TVOC: 10.00 ppb	eCOtwo: 486.00 ppm	HCHO: 0.020 ppm
